shelter_name,shelter_id,bundesland,bez,gen,monthyear,Aufnahme möglich für Frauen mit bis zu einem Kind,Aufnahme möglich für Frauen mit mehreren Kindern,Aufnahme möglich ohne detaillierte Angabe,Keine Aufnahme möglich,Platz für Frauen ohne Kinder,keine Angabe
Frauen- und Kinderhaus Salzwedel,2251,Sachsen-Anhalt,Landkreis,Altmarkkreis Salzwedel,2022-03,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhaus Salzwedel,2251,Sachsen-Anhalt,Landkreis,Altmarkkreis Salzwedel,2022-04,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666
Frauen- und Kinderhaus Salzwedel,2251,Sachsen-Anhalt,Landkreis,Altmarkkreis Salzwedel,2022-05,0.0,0.06451612903225806,0.06451612903225806,0.0,0.0,0.8709677419354839
Frauen- und Kinderhaus Salzwedel,2251,Sachsen-Anhalt,Landkreis,Altmarkkreis Salzwedel,2022-06,0.0,0.0,0.43333333333333335,0.5666666666666667,0.0,0.0
Frauen- und Kinderhaus Salzwedel,2251,Sachsen-Anhalt,Landkreis,Altmarkkreis Salzwedel,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderhaus Salzwedel,2251,Sachsen-Anhalt,Landkreis,Altmarkkreis Salzwedel,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderhaus Salzwedel,2251,Sachsen-Anhalt,Landkreis,Altmarkkreis Salzwedel,2022-09,0.0,0.13333333333333333,0.36666666666666664,0.5,0.0,0.0
Frauen- und Kinderhaus Salzwedel,2251,Sachsen-Anhalt,Landkreis,Altmarkkreis Salzwedel,2022-10,0.0,0.1935483870967742,0.2903225806451613,0.5161290322580645,0.0,0.0
Frauen- und Kinderhaus Salzwedel,2251,Sachsen-Anhalt,Landkreis,Altmarkkreis Salzwedel,2022-11,0.0,0.0,1.0,0.0,0.0,0.0
Frauen- und Kinderhaus Salzwedel,2251,Sachsen-Anhalt,Landkreis,Altmarkkreis Salzwedel,2022-12,0.0,0.0,0.2903225806451613,0.7096774193548387,0.0,0.0
Frauen- und Kinderhaus Salzwedel,2251,Sachsen-Anhalt,Landkreis,Altmarkkreis Salzwedel,2023-01,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
Frauen- und Kinderhaus e.V. Uelzen,2084,Niedersachsen,Landkreis,Uelzen,2021-12,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhaus e.V. Uelzen,2084,Niedersachsen,Landkreis,Uelzen,2022-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhaus e.V. Uelzen,2084,Niedersachsen,Landkreis,Uelzen,2022-02,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhaus e.V. Uelzen,2084,Niedersachsen,Landkreis,Uelzen,2022-03,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhaus e.V. Uelzen,2084,Niedersachsen,Landkreis,Uelzen,2022-04,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhaus e.V. Uelzen,2084,Niedersachsen,Landkreis,Uelzen,2022-05,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhaus e.V. Uelzen,2084,Niedersachsen,Landkreis,Uelzen,2022-06,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhaus e.V. Uelzen,2084,Niedersachsen,Landkreis,Uelzen,2022-07,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhaus e.V. Uelzen,2084,Niedersachsen,Landkreis,Uelzen,2022-08,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhaus e.V. Uelzen,2084,Niedersachsen,Landkreis,Uelzen,2022-09,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhaus e.V. Uelzen,2084,Niedersachsen,Landkreis,Uelzen,2022-10,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhaus e.V. Uelzen,2084,Niedersachsen,Landkreis,Uelzen,2022-11,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhaus e.V. Uelzen,2084,Niedersachsen,Landkreis,Uelzen,2022-12,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhaus e.V. Uelzen,2084,Niedersachsen,Landkreis,Uelzen,2023-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhilfe Göppingen,2097,Baden-Württemberg,Landkreis,Göppingen,2021-12,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhilfe Göppingen,2097,Baden-Württemberg,Landkreis,Göppingen,2022-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhilfe Göppingen,2097,Baden-Württemberg,Landkreis,Göppingen,2022-02,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhilfe Göppingen,2097,Baden-Württemberg,Landkreis,Göppingen,2022-03,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhilfe Göppingen,2097,Baden-Württemberg,Landkreis,Göppingen,2022-04,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhilfe Göppingen,2097,Baden-Württemberg,Landkreis,Göppingen,2022-05,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhilfe Göppingen,2097,Baden-Württemberg,Landkreis,Göppingen,2022-06,0.0,0.13333333333333333,0.0,0.0,0.0,0.8666666666666667
Frauen- und Kinderhilfe Göppingen,2097,Baden-Württemberg,Landkreis,Göppingen,2022-07,0.0,0.3870967741935484,0.0,0.0,0.0,0.6129032258064516
Frauen- und Kinderhilfe Göppingen,2097,Baden-Württemberg,Landkreis,Göppingen,2022-08,0.0,0.0,0.22580645161290322,0.0,0.0,0.7741935483870968
Frauen- und Kinderhilfe Göppingen,2097,Baden-Württemberg,Landkreis,Göppingen,2022-09,0.0,0.0,0.0,0.8666666666666667,0.0,0.13333333333333333
Frauen- und Kinderhilfe Göppingen,2097,Baden-Württemberg,Landkreis,Göppingen,2022-10,0.0,0.0,0.0,0.12903225806451613,0.0,0.8709677419354839
Frauen- und Kinderhilfe Göppingen,2097,Baden-Württemberg,Landkreis,Göppingen,2022-11,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderhilfe Göppingen,2097,Baden-Württemberg,Landkreis,Göppingen,2022-12,0.0,0.0,0.0,0.0967741935483871,0.0,0.9032258064516129
Frauen- und Kinderhilfe Göppingen,2097,Baden-Württemberg,Landkreis,Göppingen,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzeinrichtung,2159,Baden-Württemberg,Landkreis,Ostalbkreis,2021-12,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzeinrichtung,2159,Baden-Württemberg,Landkreis,Ostalbkreis,2022-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzeinrichtung,2159,Baden-Württemberg,Landkreis,Ostalbkreis,2022-02,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzeinrichtung,2159,Baden-Württemberg,Landkreis,Ostalbkreis,2022-03,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzeinrichtung,2159,Baden-Württemberg,Landkreis,Ostalbkreis,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzeinrichtung,2159,Baden-Württemberg,Landkreis,Ostalbkreis,2022-05,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzeinrichtung,2159,Baden-Württemberg,Landkreis,Ostalbkreis,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzeinrichtung,2159,Baden-Württemberg,Landkreis,Ostalbkreis,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzeinrichtung,2159,Baden-Württemberg,Landkreis,Ostalbkreis,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzeinrichtung,2159,Baden-Württemberg,Landkreis,Ostalbkreis,2022-09,0.0,0.0,0.23333333333333334,0.7666666666666667,0.0,0.0
Frauen- und Kinderschutzeinrichtung,2159,Baden-Württemberg,Landkreis,Ostalbkreis,2022-10,0.0,0.0,0.22580645161290322,0.7096774193548387,0.0,0.06451612903225806
Frauen- und Kinderschutzeinrichtung,2159,Baden-Württemberg,Landkreis,Ostalbkreis,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzeinrichtung,2159,Baden-Württemberg,Landkreis,Ostalbkreis,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzeinrichtung,2159,Baden-Württemberg,Landkreis,Ostalbkreis,2023-01,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
Frauen- und Kinderschutzhaus,2180,Bayern,Kreisfreie Stadt,Regensburg,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2180,Bayern,Kreisfreie Stadt,Regensburg,2022-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2180,Bayern,Kreisfreie Stadt,Regensburg,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2180,Bayern,Kreisfreie Stadt,Regensburg,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2180,Bayern,Kreisfreie Stadt,Regensburg,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2180,Bayern,Kreisfreie Stadt,Regensburg,2022-05,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2180,Bayern,Kreisfreie Stadt,Regensburg,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2180,Bayern,Kreisfreie Stadt,Regensburg,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2180,Bayern,Kreisfreie Stadt,Regensburg,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2180,Bayern,Kreisfreie Stadt,Regensburg,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2180,Bayern,Kreisfreie Stadt,Regensburg,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2180,Bayern,Kreisfreie Stadt,Regensburg,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2180,Bayern,Kreisfreie Stadt,Regensburg,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2180,Bayern,Kreisfreie Stadt,Regensburg,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2268,Baden-Württemberg,Landkreis,Ravensburg,2021-12,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus,2268,Baden-Württemberg,Landkreis,Ravensburg,2022-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus,2268,Baden-Württemberg,Landkreis,Ravensburg,2022-02,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus,2268,Baden-Württemberg,Landkreis,Ravensburg,2022-03,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus,2268,Baden-Württemberg,Landkreis,Ravensburg,2022-04,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus,2268,Baden-Württemberg,Landkreis,Ravensburg,2022-05,0.0,0.03225806451612903,0.0,0.0,0.0,0.967741935483871
Frauen- und Kinderschutzhaus,2268,Baden-Württemberg,Landkreis,Ravensburg,2022-06,0.0,0.26666666666666666,0.0,0.7333333333333333,0.0,0.0
Frauen- und Kinderschutzhaus,2268,Baden-Württemberg,Landkreis,Ravensburg,2022-07,0.0,0.0967741935483871,0.0,0.9032258064516129,0.0,0.0
Frauen- und Kinderschutzhaus,2268,Baden-Württemberg,Landkreis,Ravensburg,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2268,Baden-Württemberg,Landkreis,Ravensburg,2022-09,0.13333333333333333,0.0,0.0,0.8666666666666667,0.0,0.0
Frauen- und Kinderschutzhaus,2268,Baden-Württemberg,Landkreis,Ravensburg,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2268,Baden-Württemberg,Landkreis,Ravensburg,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2268,Baden-Württemberg,Landkreis,Ravensburg,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2268,Baden-Württemberg,Landkreis,Ravensburg,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2365,Nordrhein-Westfalen,Kreis,Coesfeld,2021-12,0.0,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.0,0.0
Frauen- und Kinderschutzhaus,2365,Nordrhein-Westfalen,Kreis,Coesfeld,2022-01,0.0,0.0,0.25806451612903225,0.7419354838709677,0.0,0.0
Frauen- und Kinderschutzhaus,2365,Nordrhein-Westfalen,Kreis,Coesfeld,2022-02,0.0,0.0,0.6785714285714286,0.32142857142857145,0.0,0.0
Frauen- und Kinderschutzhaus,2365,Nordrhein-Westfalen,Kreis,Coesfeld,2022-03,0.0,0.0,0.2903225806451613,0.7096774193548387,0.0,0.0
Frauen- und Kinderschutzhaus,2365,Nordrhein-Westfalen,Kreis,Coesfeld,2022-04,0.0,0.0,0.23333333333333334,0.7666666666666667,0.0,0.0
Frauen- und Kinderschutzhaus,2365,Nordrhein-Westfalen,Kreis,Coesfeld,2022-05,0.0,0.0,0.3225806451612903,0.6774193548387096,0.0,0.0
Frauen- und Kinderschutzhaus,2365,Nordrhein-Westfalen,Kreis,Coesfeld,2022-06,0.0,0.0,0.03333333333333333,0.9666666666666667,0.0,0.0
Frauen- und Kinderschutzhaus,2365,Nordrhein-Westfalen,Kreis,Coesfeld,2022-07,0.06451612903225806,0.0,0.2903225806451613,0.6451612903225806,0.0,0.0
Frauen- und Kinderschutzhaus,2365,Nordrhein-Westfalen,Kreis,Coesfeld,2022-08,0.0,0.0,0.45161290322580644,0.5483870967741935,0.0,0.0
Frauen- und Kinderschutzhaus,2365,Nordrhein-Westfalen,Kreis,Coesfeld,2022-09,0.03333333333333333,0.0,0.2,0.7666666666666667,0.0,0.0
Frauen- und Kinderschutzhaus,2365,Nordrhein-Westfalen,Kreis,Coesfeld,2022-10,0.0,0.0,0.5806451612903226,0.41935483870967744,0.0,0.0
Frauen- und Kinderschutzhaus,2365,Nordrhein-Westfalen,Kreis,Coesfeld,2022-11,0.0,0.0,0.2,0.8,0.0,0.0
Frauen- und Kinderschutzhaus,2365,Nordrhein-Westfalen,Kreis,Coesfeld,2022-12,0.0,0.0,0.3548387096774194,0.6451612903225806,0.0,0.0
Frauen- und Kinderschutzhaus,2365,Nordrhein-Westfalen,Kreis,Coesfeld,2023-01,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
Frauen- und Kinderschutzhaus,2423,Nordrhein-Westfalen,Kreis,Höxter,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2423,Nordrhein-Westfalen,Kreis,Höxter,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2423,Nordrhein-Westfalen,Kreis,Höxter,2022-04,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
Frauen- und Kinderschutzhaus,2423,Nordrhein-Westfalen,Kreis,Höxter,2022-05,0.0,0.0,0.3870967741935484,0.6129032258064516,0.0,0.0
Frauen- und Kinderschutzhaus,2423,Nordrhein-Westfalen,Kreis,Höxter,2022-06,0.0,0.0,0.23333333333333334,0.7666666666666667,0.0,0.0
Frauen- und Kinderschutzhaus,2423,Nordrhein-Westfalen,Kreis,Höxter,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus,2423,Nordrhein-Westfalen,Kreis,Höxter,2022-08,0.0,0.0,0.12903225806451613,0.8709677419354839,0.0,0.0
Frauen- und Kinderschutzhaus,2423,Nordrhein-Westfalen,Kreis,Höxter,2022-09,0.0,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0
Frauen- und Kinderschutzhaus,2423,Nordrhein-Westfalen,Kreis,Höxter,2022-10,0.0,0.0,0.3548387096774194,0.6451612903225806,0.0,0.0
Frauen- und Kinderschutzhaus,2423,Nordrhein-Westfalen,Kreis,Höxter,2022-11,0.1,0.23333333333333334,0.03333333333333333,0.6333333333333333,0.0,0.0
Frauen- und Kinderschutzhaus,2423,Nordrhein-Westfalen,Kreis,Höxter,2022-12,0.0,0.0,0.16129032258064516,0.8387096774193549,0.0,0.0
Frauen- und Kinderschutzhaus,2423,Nordrhein-Westfalen,Kreis,Höxter,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus Aachen,2270,Nordrhein-Westfalen,Kreis,Städteregion Aachen,2021-12,0.0,0.23076923076923078,0.0,0.6153846153846154,0.15384615384615385,0.0
Frauen- und Kinderschutzhaus Aachen,2270,Nordrhein-Westfalen,Kreis,Städteregion Aachen,2022-01,0.0,0.03225806451612903,0.0,0.8064516129032258,0.16129032258064516,0.0
Frauen- und Kinderschutzhaus Aachen,2270,Nordrhein-Westfalen,Kreis,Städteregion Aachen,2022-02,0.0,0.07142857142857142,0.0,0.7142857142857143,0.21428571428571427,0.0
Frauen- und Kinderschutzhaus Aachen,2270,Nordrhein-Westfalen,Kreis,Städteregion Aachen,2022-03,0.0,0.06451612903225806,0.0,0.3870967741935484,0.5483870967741935,0.0
Frauen- und Kinderschutzhaus Aachen,2270,Nordrhein-Westfalen,Kreis,Städteregion Aachen,2022-04,0.0,0.0,0.03333333333333333,0.9666666666666667,0.0,0.0
Frauen- und Kinderschutzhaus Aachen,2270,Nordrhein-Westfalen,Kreis,Städteregion Aachen,2022-05,0.0,0.22580645161290322,0.1935483870967742,0.5806451612903226,0.0,0.0
Frauen- und Kinderschutzhaus Aachen,2270,Nordrhein-Westfalen,Kreis,Städteregion Aachen,2022-06,0.0,0.0,0.0,0.9666666666666667,0.03333333333333333,0.0
Frauen- und Kinderschutzhaus Aachen,2270,Nordrhein-Westfalen,Kreis,Städteregion Aachen,2022-07,0.0,0.1935483870967742,0.1935483870967742,0.5806451612903226,0.03225806451612903,0.0
Frauen- und Kinderschutzhaus Aachen,2270,Nordrhein-Westfalen,Kreis,Städteregion Aachen,2022-08,0.0,0.0,0.3870967741935484,0.5483870967741935,0.06451612903225806,0.0
Frauen- und Kinderschutzhaus Aachen,2270,Nordrhein-Westfalen,Kreis,Städteregion Aachen,2022-09,0.0,0.1,0.0,0.6,0.3,0.0
Frauen- und Kinderschutzhaus Aachen,2270,Nordrhein-Westfalen,Kreis,Städteregion Aachen,2022-10,0.0,0.0,0.1935483870967742,0.7741935483870968,0.03225806451612903,0.0
Frauen- und Kinderschutzhaus Aachen,2270,Nordrhein-Westfalen,Kreis,Städteregion Aachen,2022-11,0.0,0.0,0.9666666666666667,0.03333333333333333,0.0,0.0
Frauen- und Kinderschutzhaus Aachen,2270,Nordrhein-Westfalen,Kreis,Städteregion Aachen,2022-12,0.0,0.0,0.0,0.967741935483871,0.03225806451612903,0.0
Frauen- und Kinderschutzhaus Aachen,2270,Nordrhein-Westfalen,Kreis,Städteregion Aachen,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus Ammerland Wesermarsch,2309,Niedersachsen,Landkreis,Ammerland,2021-12,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus Ammerland Wesermarsch,2309,Niedersachsen,Landkreis,Ammerland,2022-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus Ammerland Wesermarsch,2309,Niedersachsen,Landkreis,Ammerland,2022-02,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus Ammerland Wesermarsch,2309,Niedersachsen,Landkreis,Ammerland,2022-03,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus Ammerland Wesermarsch,2309,Niedersachsen,Landkreis,Ammerland,2022-04,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus Ammerland Wesermarsch,2309,Niedersachsen,Landkreis,Ammerland,2022-05,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus Ammerland Wesermarsch,2309,Niedersachsen,Landkreis,Ammerland,2022-06,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus Ammerland Wesermarsch,2309,Niedersachsen,Landkreis,Ammerland,2022-07,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus Ammerland Wesermarsch,2309,Niedersachsen,Landkreis,Ammerland,2022-08,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus Ammerland Wesermarsch,2309,Niedersachsen,Landkreis,Ammerland,2022-09,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus Ammerland Wesermarsch,2309,Niedersachsen,Landkreis,Ammerland,2022-10,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus Ammerland Wesermarsch,2309,Niedersachsen,Landkreis,Ammerland,2022-11,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus Ammerland Wesermarsch,2309,Niedersachsen,Landkreis,Ammerland,2022-12,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus Ammerland Wesermarsch,2309,Niedersachsen,Landkreis,Ammerland,2023-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus Baden-Baden u. Landkreis Rastatt,2186,Baden-Württemberg,Stadtkreis,Baden-Baden,2021-12,0.0,0.0,0.3076923076923077,0.0,0.0,0.6923076923076923
Frauen- und Kinderschutzhaus Baden-Baden u. Landkreis Rastatt,2186,Baden-Württemberg,Stadtkreis,Baden-Baden,2022-01,0.0,0.0,0.5806451612903226,0.41935483870967744,0.0,0.0
Frauen- und Kinderschutzhaus Baden-Baden u. Landkreis Rastatt,2186,Baden-Württemberg,Stadtkreis,Baden-Baden,2022-02,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0
Frauen- und Kinderschutzhaus Ballenstedt,2280,Sachsen-Anhalt,Landkreis,Harz,2021-12,0.0,0.0,0.0,0.0,1.0,0.0
Frauen- und Kinderschutzhaus Ballenstedt,2280,Sachsen-Anhalt,Landkreis,Harz,2022-01,0.0,0.0,0.0,0.0,1.0,0.0
Frauen- und Kinderschutzhaus Ballenstedt,2280,Sachsen-Anhalt,Landkreis,Harz,2022-02,0.0,0.0,0.0,0.0,1.0,0.0
Frauen- und Kinderschutzhaus Ballenstedt,2280,Sachsen-Anhalt,Landkreis,Harz,2022-03,0.0,0.0,0.0,0.0,1.0,0.0
Frauen- und Kinderschutzhaus Ballenstedt,2280,Sachsen-Anhalt,Landkreis,Harz,2022-04,0.0,0.3333333333333333,0.0,0.06666666666666667,0.6,0.0
Frauen- und Kinderschutzhaus Ballenstedt,2280,Sachsen-Anhalt,Landkreis,Harz,2022-05,0.0,0.3548387096774194,0.0,0.16129032258064516,0.4838709677419355,0.0
Frauen- und Kinderschutzhaus Ballenstedt,2280,Sachsen-Anhalt,Landkreis,Harz,2022-06,0.0,0.0,0.0,0.0,1.0,0.0
Frauen- und Kinderschutzhaus Ballenstedt,2280,Sachsen-Anhalt,Landkreis,Harz,2022-07,0.0,0.3870967741935484,0.0,0.45161290322580644,0.16129032258064516,0.0
Frauen- und Kinderschutzhaus Ballenstedt,2280,Sachsen-Anhalt,Landkreis,Harz,2022-08,0.0,0.25806451612903225,0.0,0.7419354838709677,0.0,0.0
Frauen- und Kinderschutzhaus Ballenstedt,2280,Sachsen-Anhalt,Landkreis,Harz,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus Ballenstedt,2280,Sachsen-Anhalt,Landkreis,Harz,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus Ballenstedt,2280,Sachsen-Anhalt,Landkreis,Harz,2022-11,0.0,0.7333333333333333,0.0,0.26666666666666666,0.0,0.0
Frauen- und Kinderschutzhaus Ballenstedt,2280,Sachsen-Anhalt,Landkreis,Harz,2022-12,0.0,0.2903225806451613,0.0,0.7096774193548387,0.0,0.0
Frauen- und Kinderschutzhaus Ballenstedt,2280,Sachsen-Anhalt,Landkreis,Harz,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus Bay. Untermain,2120,Bayern,Kreisfreie Stadt,Aschaffenburg,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus Bay. Untermain,2120,Bayern,Kreisfreie Stadt,Aschaffenburg,2022-01,0.0,0.0,0.0,0.3548387096774194,0.0,0.6451612903225806
Frauen- und Kinderschutzhaus Bay. Untermain,2120,Bayern,Kreisfreie Stadt,Aschaffenburg,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus Bay. Untermain,2120,Bayern,Kreisfreie Stadt,Aschaffenburg,2022-03,0.0,0.0,0.0,0.967741935483871,0.0,0.03225806451612903
Frauen- und Kinderschutzhaus Bay. Untermain,2120,Bayern,Kreisfreie Stadt,Aschaffenburg,2022-04,0.0,0.0,0.0,0.6333333333333333,0.0,0.36666666666666664
Frauen- und Kinderschutzhaus Bay. Untermain,2120,Bayern,Kreisfreie Stadt,Aschaffenburg,2022-05,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus Bay. Untermain,2120,Bayern,Kreisfreie Stadt,Aschaffenburg,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus Bay. Untermain,2120,Bayern,Kreisfreie Stadt,Aschaffenburg,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus Bay. Untermain,2120,Bayern,Kreisfreie Stadt,Aschaffenburg,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus Bay. Untermain,2120,Bayern,Kreisfreie Stadt,Aschaffenburg,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus Bay. Untermain,2120,Bayern,Kreisfreie Stadt,Aschaffenburg,2022-10,0.0,0.12903225806451613,0.0,0.8709677419354839,0.0,0.0
Frauen- und Kinderschutzhaus Bay. Untermain,2120,Bayern,Kreisfreie Stadt,Aschaffenburg,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus Bay. Untermain,2120,Bayern,Kreisfreie Stadt,Aschaffenburg,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus Bay. Untermain,2120,Bayern,Kreisfreie Stadt,Aschaffenburg,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Frauen- und Kinderschutzhaus Bernburg (Saale),2227,Sachsen-Anhalt,Landkreis,Salzlandkreis,2021-12,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus Bernburg (Saale),2227,Sachsen-Anhalt,Landkreis,Salzlandkreis,2022-01,0.0,0.0,0.0,0.0,0.0,1.0
Frauen- und Kinderschutzhaus Bernburg (Saale),2227,Sachsen-Anhalt,Landkreis,Salzlandkreis,2022-02,0.0,0.0,0.0,0.0,0.0,1.0
